game_id,hitter0_feature0,hitter0_feature1,hitter0_feature2,hitter0_feature3,hitter0_feature4,hitter1_feature0,hitter1_feature1,hitter1_feature2,hitter1_feature3,hitter1_feature4,hitter2_feature0,hitter2_feature1,hitter2_feature2,hitter2_feature3,hitter2_feature4,hitter3_feature0,hitter3_feature1,hitter3_feature2,hitter3_feature3,hitter3_feature4,hitter4_feature0,hitter4_feature1,hitter4_feature2,hitter4_feature3,hitter4_feature4,hitter5_feature0,hitter5_feature1,hitter5_feature2,hitter5_feature3,hitter5_feature4,hitter6_feature0,hitter6_feature1,hitter6_feature2,hitter6_feature3,hitter6_feature4,hitter7_feature0,hitter7_feature1,hitter7_feature2,hitter7_feature3,hitter7_feature4,hitter8_feature0,hitter8_feature1,hitter8_feature2,hitter8_feature3,hitter8_feature4,hitter9_feature0,hitter9_feature1,hitter9_feature2,hitter9_feature3,hitter9_feature4,hitter10_feature0,hitter10_feature1,hitter10_feature2,hitter10_feature3,hitter10_feature4,hitter11_feature0,hitter11_feature1,hitter11_feature2,hitter11_feature3,hitter11_feature4,hitter12_feature0,hitter12_feature1,hitter12_feature2,hitter12_feature3,hitter12_feature4,hitter13_feature0,hitter13_feature1,hitter13_feature2,hitter13_feature3,hitter13_feature4,hitter14_feature0,hitter14_feature1,hitter14_feature2,hitter14_feature3,hitter14_feature4,hitter15_feature0,hitter15_feature1,hitter15_feature2,hitter15_feature3,hitter15_feature4,hitter16_feature0,hitter16_feature1,hitter16_feature2,hitter16_feature3,hitter16_feature4,hitter17_feature0,hitter17_feature1,hitter17_feature2,hitter17_feature3,hitter17_feature4,hitter18_feature0,hitter18_feature1,hitter18_feature2,hitter18_feature3,hitter18_feature4,hitter19_feature0,hitter19_feature1,hitter19_feature2,hitter19_feature3,hitter19_feature4,hitter20_feature0,hitter20_feature1,hitter20_feature2,hitter20_feature3,hitter20_feature4,hitter21_feature0,hitter21_feature1,hitter21_feature2,hitter21_feature3,hitter21_feature4,hitter22_feature0,hitter22_feature1,hitter22_feature2,hitter22_feature3,hitter22_feature4,hitter23_feature0,hitter23_feature1,hitter23_feature2,hitter23_feature3,hitter23_feature4,hitter24_feature0,hitter24_feature1,hitter24_feature2,hitter24_feature3,hitter24_feature4,hitter25_feature0,hitter25_feature1,hitter25_feature2,hitter25_feature3,hitter25_feature4,pitcher0_feature0,pitcher0_feature1,pitcher0_feature2,pitcher0_feature3,pitcher0_feature4,pitcher0_feature5,pitcher0_feature6,pitcher1_feature0,pitcher1_feature1,pitcher1_feature2,pitcher1_feature3,pitcher1_feature4,pitcher1_feature5,pitcher1_feature6,pitcher2_feature0,pitcher2_feature1,pitcher2_feature2,pitcher2_feature3,pitcher2_feature4,pitcher2_feature5,pitcher2_feature6,pitcher3_feature0,pitcher3_feature1,pitcher3_feature2,pitcher3_feature3,pitcher3_feature4,pitcher3_feature5,pitcher3_feature6,pitcher4_feature0,pitcher4_feature1,pitcher4_feature2,pitcher4_feature3,pitcher4_feature4,pitcher4_feature5,pitcher4_feature6,pitcher5_feature0,pitcher5_feature1,pitcher5_feature2,pitcher5_feature3,pitcher5_feature4,pitcher5_feature5,pitcher5_feature6,pitcher6_feature0,pitcher6_feature1,pitcher6_feature2,pitcher6_feature3,pitcher6_feature4,pitcher6_feature5,pitcher6_feature6,pitcher7_feature0,pitcher7_feature1,pitcher7_feature2,pitcher7_feature3,pitcher7_feature4,pitcher7_feature5,pitcher7_feature6,pitcher8_feature0,pitcher8_feature1,pitcher8_feature2,pitcher8_feature3,pitcher8_feature4,pitcher8_feature5,pitcher8_feature6,pitcher9_feature0,pitcher9_feature1,pitcher9_feature2,pitcher9_feature3,pitcher9_feature4,pitcher9_feature5,pitcher9_feature6,pitcher10_feature0,pitcher10_feature1,pitcher10_feature2,pitcher10_feature3,pitcher10_feature4,pitcher10_feature5,pitcher10_feature6,pitcher11_feature0,pitcher11_feature1,pitcher11_feature2,pitcher11_feature3,pitcher11_feature4,pitcher11_feature5,pitcher11_feature6,pitcher12_feature0,pitcher12_feature1,pitcher12_feature2,pitcher12_feature3,pitcher12_feature4,pitcher12_feature5,pitcher12_feature6,outcome0,outcome1,outcome2,outcome3,outcome4,outcome5,outcome6,outcome7,outcome8,outcome9,outcome10,outcome11,outcome12,outcome13,outcome14,outcome15,outcome16,outcome17,outcome18,outcome19,outcome20,outcome21,outcome22,outcome23,outcome24,outcome25
/boxes/MIL/MIL201509200.shtml-H,815,212,127,0,1,234,39,47,0,1,843,225,137,0,1,162,40,30,1,0,115,16,32,1,0,1096,263,152,1,0,0,0,0,1,0,0,0,0,1,0,341,64,90,1,0,158,34,62,1,0,236,55,50,1,0,211,46,40,0,0,11,1,5,1,0,0,0,0,1,0,4,0,4,1,0,938,205,227,1,0,200,45,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.89999999999998,209,163,857,1,0,0,9.2,10,8,46,1,0,0,36.7,33,30,175,1,0,0,83.70000000000002,77,95,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0,0,0,0,0,0,0,0,0
/boxes/MIN/MIN201509200.shtml-A,1217,309,125,0,0,1161,283,248,0,1,1326,326,331,1,0,1296,303,139,1,0,821,204,106,0,1,314,70,50,1,0,601,148,132,1,0,364,77,92,1,0,926,217,217,1,0,1,0,0,1,0,242,54,42,1,0,276,69,35,1,0,158,24,45,1,0,776,149,177,0,1,14,0,5,1,0,4,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,39,37,167,1,0,0,113.99999999999996,118,87,492,1,0,0,109.29999999999997,111,113,468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
/boxes/MIN/MIN201509200.shtml-H,563,119,111,0,0,425,110,107,0,1,1129,270,199,0,1,275,64,102,1,0,700,183,165,0,0,1165,266,216,1,0,1102,273,188,1,0,257,53,37,1,0,862,215,172,0,0,945,226,100,1,0,399,98,60,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.69999999999993,251,239,1093,1,0,0,120.79999999999993,124,106,565,0,1,0,45.10000000000002,57,49,231,1,0,0,69.7,56,76,294,1,0,0,46.400000000000006,51,35,204,1,0,0,50.30000000000002,52,40,229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/NYN/NYN201509200.shtml-A,1079,258,168,0,1,698,146,137,1,0,1237,280,254,0,1,921,213,161,0,0,214,38,54,1,0,1025,217,166,0,1,238,62,59,1,0,123,27,36,0,1,1119,255,244,0,0,1,0,0,0,1,0,0,0,1,0,773,171,132,0,1,726,121,146,0,1,823,188,129,0,1,14,2,2,1,0,2,0,0,0,1,0,0,0,1,0,565,122,131,1,0,0,0,0,1,0,19,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.79999999999998,142,164,685,1,0,0,43.6,32,55,196,1,0,0,42.000000000000014,43,47,202,0,1,0,40.700000000000024,60,36,233,0,1,0,32.0,26,34,146,1,0,0,144.19999999999993,149,140,636,1,0,0,77.49999999999999,94,75,354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
/boxes/NYN/NYN201509200.shtml-H,790,170,132,1,0,152,38,28,0,1,8,1,4,1,0,8,1,2,1,0,716,179,135,1,0,254,51,78,0,1,1277,328,260,1,0,407,80,90,1,0,797,210,155,1,0,1133,296,120,0,1,160,29,39,1,0,648,151,101,1,0,274,45,94,1,0,1105,236,265,0,1,590,157,113,1,0,406,77,77,0,0,899,228,171,1,0,60,7,27,1,0,0,0,0,1,0,5,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1287,266,284,0,1,769,189,92,1,0,0,0,0,0,0,0,0,0,0,0,0,190.99999999999991,229,172,859,0,1,0,11.799999999999999,13,12,59,1,0,0,133.19999999999996,149,119,616,0,1,0,3.2,3,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
/boxes/SFN/SFN201509200.shtml-A,897,257,128,1,0,971,261,106,0,1,1120,287,250,1,0,831,228,160,0,1,756,165,186,1,0,485,117,125,0,1,838,194,198,1,0,524,106,88,1,0,9,3,2,0,1,26,5,4,1,0,44,8,13,1,0,13,1,5,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,638,121,204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.3,325,180,1270,1,0,0,45.40000000000002,37,57,199,1,0,0,98.99999999999993,84,123,428,1,0,0,103.69999999999999,82,99,437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
/boxes/SFN/SFN201509200.shtml-H,911,238,134,0,0,862,198,198,0,1,148,28,30,1,0,2,0,1,1,0,1,0,0,1,0,615,171,99,1,0,1180,337,119,1,0,14,4,6,0,1,1075,239,241,0,1,130,35,24,1,0,3,0,0,1,0,102,9,30,1,0,1,0,1,1,0,11,1,2,0,1,1139,271,321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.29999999999998,208,162,851,1,0,0,134.59999999999997,130,148,620,1,0,0,7.6,10,13,42,0,1,0,5.4,7,9,30,1,0,0,7.9,16,9,49,0,1,0,38.400000000000006,41,32,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
/boxes/TBA/TBA201509200.shtml-A,1109,283,184,0,1,1006,258,168,1,0,1134,226,369,0,1,1254,327,232,1,0,176,43,30,0,1,764,173,193,1,0,653,153,134,1,0,609,126,136,1,0,21,5,3,1,0,3,0,2,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.6999999999999,286,310,1340,1,0,0,83.2,75,68,364,1,0,0,124.39999999999996,124,95,529,1,0,0,64.80000000000004,49,73,296,1,0,0,17.7,12,16,79,1,0,0,37.7,46,48,201,0,1,0,50.60000000000001,52,59,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/TBA/TBA201509200.shtml-H,531,126,93,0,1,640,147,107,1,0,654,141,132,0,1,407,75,139,1,0,1311,303,254,1,0,919,212,176,1,0,994,264,110,0,1,181,26,61,0,0,60,10,23,1,0,82,22,22,1,0,1118,254,211,0,0,273,67,82,1,0,861,208,161,0,1,272,53,79,1,0,196,42,59,1,0,10,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.69999999999993,202,170,871,1,0,0,125.8,98,134,545,1,0,0,21.099999999999998,18,28,93,1,0,0,133.59999999999997,92,136,518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
/boxes/TEX/TEX201509200.shtml-A,187,47,34,0,0,1281,314,207,0,1,1280,334,286,1,0,1281,346,166,0,1,155,45,43,1,0,56,13,17,0,0,867,198,214,1,0,845,184,136,0,1,933,208,177,0,1,210,37,54,1,0,350,81,75,0,1,168,25,34,1,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.3,76,56,319,0,1,0,11.599999999999998,9,14,53,1,0,0,259.19999999999993,282,152,1154,1,0,0,5.5,6,6,27,0,1,0,53.50000000000002,66,47,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
/boxes/TEX/TEX201509200.shtml-H,817,173,197,0,1,1117,247,265,0,1,808,209,102,0,1,1169,320,134,1,0,103,22,16,1,0,646,160,143,0,1,195,47,50,1,0,832,201,139,0,1,1290,303,169,1,0,50,9,11,1,0,141,25,34,1,0,553,135,193,1,0,536,126,149,0,1,120,21,55,0,1,0,0,0,0,0,0,0,0,1,0,7,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,423.2,338,428,1685,1,0,0,8.2,7,10,33,1,0,0,79.99999999999999,82,45,361,0,1,0,109.19999999999999,101,120,476,1,0,0,6.399999999999999,6,8,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
/boxes/TOR/TOR201509200.shtml-A,798,210,102,1,0,982,252,122,1,0,1182,307,226,1,0,1174,270,187,0,1,186,45,39,0,1,1139,279,158,0,0,19,8,5,1,0,288,76,52,1,0,180,27,44,0,0,623,123,181,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,379.7,418,201,1593,0,1,0,86.0,92,88,385,1,0,0,94.79999999999997,84,133,426,0,1,0,54.10000000000001,52,64,240,1,0,0,86.4,93,63,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/TOR/TOR201509200.shtml-H,1202,347,107,0,1,1350,328,252,1,0,1286,284,195,1,0,1113,261,172,1,0,136,25,34,0,0,551,147,151,1,0,691,169,104,0,0,700,172,107,1,0,574,116,116,0,1,934,209,178,1,0,253,63,54,0,1,426,85,79,0,0,6,2,2,1,0,267,57,34,1,0,567,109,141,0,0,9,1,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,8,19,54,0,1,0,7.299999999999999,11,11,51,1,0,0,125.6,157,99,604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
/boxes/WAS/WAS201509200.shtml-A,1243,362,192,0,1,13,1,9,1,0,794,191,114,0,1,238,60,40,1,0,1128,288,227,0,1,478,116,106,0,1,936,221,149,1,0,1052,253,267,1,0,430,91,93,0,1,277,53,41,1,0,95,21,12,0,0,19,1,5,0,1,0,0,0,1,0,0,0,0,0,1,461,110,76,1,0,416,91,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,298,367,1312,1,0,0,11.199999999999998,22,11,71,0,1,0,72.0,64,69,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
/boxes/WAS/WAS201509200.shtml-H,510,110,163,1,0,1079,282,124,1,0,997,259,225,0,1,962,223,182,1,0,254,53,47,0,1,1241,277,353,1,0,826,193,149,1,0,30,3,11,1,0,285,57,67,1,0,13,2,3,1,0,114,9,41,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.699999999999996,57,18,224,0,1,0,6.2,10,4,31,1,0,0,3.2,1,3,12,0,1,0,53.900000000000006,63,22,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/BOS/BOS201509210.shtml-A,641,148,107,1,0,85,22,23,1,0,658,142,133,0,1,643,127,160,1,0,1316,306,254,1,0,924,214,177,1,0,1119,254,211,0,0,998,266,110,0,1,61,10,23,1,0,866,210,162,0,1,200,43,62,1,0,276,53,81,1,0,535,128,94,0,1,408,75,140,1,0,9,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,107,89,468,0,1,0,29.400000000000006,30,18,123,1,0,0,51.200000000000045,53,57,267,0,1,0,77.60000000000001,87,71,378,1,0,0,111.19999999999995,100,89,491,1,0,0,126.6,158,100,608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
/boxes/BOS/BOS201509210.shtml-H,803,210,103,1,0,987,254,122,1,0,1187,309,227,1,0,1179,270,188,0,1,19,8,5,1,0,190,48,40,0,1,292,77,52,1,0,961,244,185,0,1,458,92,74,1,0,627,124,182,0,1,3,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.2,334,416,1622,1,0,0,21.6,29,25,106,0,1,0,125.39999999999996,124,95,533,1,0,0,37.800000000000004,46,48,202,0,1,0,83.3,75,68,365,1,0,0,14.699999999999998,18,7,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
/boxes/CHN/CHN201509210.shtml-A,820,213,128,0,1,239,41,48,0,1,848,228,137,0,1,939,206,227,1,0,163,35,63,1,0,5,0,1,1,0,1,0,1,0,1,165,41,30,1,0,4,0,3,1,0,1097,263,152,1,0,241,56,51,1,0,342,65,90,1,0,103,4,38,1,0,203,45,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.49999999999994,295,317,1363,1,0,0,145.39999999999995,163,133,665,1,0,0,36.40000000000001,45,21,171,0,1,0,109.89999999999999,112,89,480,1,0,0,259.69999999999976,276,259,1182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/CHN/CHN201509210.shtml-H,1148,260,249,0,0,232,49,69,0,1,597,140,185,1,0,1264,302,211,0,1,1103,286,186,1,0,0,0,0,1,0,144,30,26,1,0,98,16,33,1,0,933,198,192,0,1,480,118,138,1,0,338,55,112,1,0,481,105,140,1,0,108,16,31,1,0,415,93,46,0,1,37,3,7,1,0,15,2,6,0,1,1158,278,264,1,0,906,215,166,0,1,286,52,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.5,320,212,1290,1,0,0,58.40000000000002,55,60,273,1,0,0,31.800000000000004,24,29,133,0,1,0,16.9,25,18,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,0,0,0,0
